state,place_name,population
CA,Brawley,27849
CA,Brea,48479
CA,Brentwood,65126
CA,Brisbane,4577
CA,Buellton,4990
CA,Buena Park,81958
CA,Burbank,102755
CA,Burlingame,29910
CA,Calabasas,22227
CA,Calexico,38224
CA,California City,13802
CA,Calimesa,11165
CA,Calipatria,6188
CA,Calistoga,5058
CA,Camarillo,69514
CA,Campbell,41700
CA,Canyon Lake,11096
CA,Capitola,9572
CA,Carlsbad,113495
CA,Carmel-by-the-Sea,3104
CA,Carpinteria,12828
CA,Carson,91139
CA,Cathedral City,52356
CA,Ceres,48397
CA,Cerritos,46797
CA,Chico,101301
CA,Chino,93114
CA,Chino Hills,77212
CA,Chowchilla,19328
CA,Chula Vista,274333
CA,Citrus Heights,86239
CA,Claremont,35640
CA,Clayton,10754
CA,Clearlake,16481
CA,Cloverdale,8825
CA,Clovis,125826
CA,Coachella,43590
CA,Coalinga,17369
CA,Colfax,2050
CA,Colma,1407
CA,Colton,53357
CA,Colusa,6527
CA,Commerce,11672
CA,Compton,90986
CA,Concord,122315
CA,Corcoran,22044
CA,Corning,8069
CA,Corona,160238
CA,Coronado,18437
CA,Corte Madera,9947
CA,Costa Mesa,108354
CA,Cotati,7430
CA,Covina,48728
CA,Crescent City,5611
CA,Cudahy,21723
CA,Culver City,39041
CA,Cupertino,57285
CA,Cypress,48782
CA,Daly City,99833
CA,Dana Point,32567
CA,Danville,42999
CA,Davis,65832
CA,Del Mar,3867
CA,Del Rey Oaks,1550
CA,Delano,51500
CA,Desert Hot Springs,33438
CA,Diamond Bar,52041
CA,Dinuba,25863
CA,Dixon,19309
CA,Dorris,832
CA,Dos Palos,5708
CA,Downey,108816
CA,Duarte,23131
CA,Dublin,69128
CA,Dunsmuir,1642
CA,East Palo Alto,28216
CA,Eastvale,70510
CA,El Cajon,102991
CA,El Centro,43772
CA,El Cerrito,25552
CA,El Monte,103794
CA,El Paso de Robles (Paso Robles),31134
CA,El Segundo,16445
CA,Elk Grove,178444
CA,Emeryville,12732
CA,Encinitas,60841
CA,Escalon,7355
CA,Escondido,148122
CA,Etna,653
CA,Eureka,25734
CA,Exeter,10206
CA,Fairfax,7417
CA,Fairfield,120768
CA,Farmersville,10243
CA,Ferndale,1389
CA,Fillmore,17190
CA,Firebaugh,8547
CA,Folsom,84782
CA,Fontana,215465
CA,Fort Bragg,6919
CA,Fort Jones,673
CA,Fortuna,12285
CA,Foster City,32180
CA,Fountain Valley,55468
CA,Fowler,7274
CA,Fremont,226208
CA,Fresno,545716
CA,Fullerton,139250
CA,Galt,25767
CA,Garden Grove,168234
CA,Gardena,58377
CA,Gilroy,58250
CA,Glendale,187050
CA,Glendora,49934
CA,Goleta,32665
CA,Gonzales,8327
CA,Grand Terrace,12939
CA,Grass Valley,14074
CA,Greenfield,20634
CA,Gridley,7269
CA,Grover Beach,12547
CA,Guadalupe,8622
CA,Gustine,6099
CA,Half Moon Bay,11105
CA,Hanford,59938
CA,Hawaiian Gardens,13396
CA,Hawthorne,83364
CA,Hayward,155675
CA,Healdsburg,11137
CA,Hemet,92368
CA,Hercules,26582
CA,Hermosa Beach,18641
CA,Hesperia,100633
CA,Hidden Hills,1685
CA,Highland,56202
CA,Hillsborough,10883
CA,Hollister,44658
CA,Holtville,5555
CA,Hughson,7683
CA,Huntington Beach,192129
CA,Huntington Park,51942
CA,Huron,6377
CA,Imperial,21591
CA,Imperial Beach,25458
CA,Indian Wells,4862
CA,Indio,93057
CA,Industry,257
CA,Inglewood,102865
CA,Ione,5431
CA,Irvine,314621
CA,Irwindale,1426
CA,Isleton,777
CA,Jackson,5132
CA,Jurupa Valley,107321
CA,Kerman,17238
CA,King City,13917
CA,Kingsburg,13013
CA,La Cañada Flintridge,19538
CA,La Habra,60991
CA,La Habra Heights,5368
CA,La Mesa,60537
CA,La Mirada,45505
CA,La Palma,15029
CA,La Puente,36516
CA,La Quinta,39081
CA,La Verne,29898
CA,Lafayette,25048
CA,Laguna Beach,22332
CA,Laguna Hills,30243
CA,Laguna Niguel,62899
CA,Laguna Woods,16998
CA,Lake Elsinore,73028
CA,Lake Forest,85840
CA,Lakeport,5135
CA,Lakewood,78135
CA,Lancaster,166236
CA,Larkspur,12589
CA,Lathrop,39857
CA,Lawndale,30155
CA,Lemon Grove,27569
CA,Lemoore,26809
CA,Lincoln,54538
CA,Lindsay,12496
CA,Live Oak,9443
CA,Livermore,82908
CA,Livingston,14643
CA,Lodi,67679
CA,Loma Linda,25111
CA,Lomita,19782
CA,Lompoc,43045
CA,Long Beach,449468
CA,Loomis,6779
CA,Los Alamitos,11901
CA,Los Altos,29990
CA,Los Altos Hills,8189
CA,Los Angeles,3820914
CA,Los Banos,48553
CA,Los Gatos,32216
CA,Loyalton,728
CA,Lynwood,63234
CA,Madera,68079
CA,Malibu,10277
CA,Mammoth Lakes,7187
CA,Manhattan Beach,33369
CA,Manteca,91059
CA,Maricopa,1009
CA,Marina,22833
CA,Martinez,36395
CA,Marysville,12674
CA,Maywood,23824
CA,McFarland,14049
CA,Mendota,12530
CA,Menifee,113433
CA,Menlo Park,31690
CA,Merced,93692
CA,Mill Valley,13792
CA,Millbrae,22087
CA,Milpitas,77321
CA,Mission Viejo,90624
CA,Modesto,218915
CA,Monrovia,36768
CA,Montague,1182
CA,Montclair,37545
CA,Monte Sereno,3459
CA,Montebello,60015
CA,Monterey,29116
CA,Monterey Park,57877
CA,Moorpark,35543
CA,Moraga,16547
CA,Moreno Valley,212392
CA,Morgan Hill,44478
CA,Morro Bay,10589
CA,Mount Shasta,3179
CA,Mountain View,81785
CA,Murrieta,111878
CA,Napa,77492
CA,National City,55236
CA,Needles,4824
CA,Nevada City,3224
CA,Newark,46929
CA,Newman,12207
CA,Newport Beach,82637
CA,Norco,25398
CA,Norwalk,98078
CA,Novato,51722
CA,Oakdale,23045
CA,Oakland,436504
CA,Oakley,45761
CA,Oceanside,170020
CA,Ojai,7466
CA,Ontario,182457
CA,Orange,138337
CA,Orange Cove,9497
CA,Orinda,19364
CA,Orland,8132
CA,Oroville,19449
CA,Oxnard,198488
CA,Pacific Grove,14757
CA,Pacifica,36426
CA,Palm Desert,51951
CA,Palm Springs,45218
CA,Palmdale,161404
CA,Palo Alto,65882
CA,Palos Verdes Estates,12646
CA,Paradise,8285
CA,Paramount,51072
CA,Parlier,14426
CA,Pasadena,133560
CA,Patterson,25063
CA,Perris,80603
CA,Petaluma,58800
CA,Pico Rivera,59189
CA,Piedmont,10635
CA,Pinole,18481
CA,Pismo Beach,7948
CA,Pittsburg,75803
CA,Placentia,52192
CA,Placerville,10656
CA,Pleasant Hill,33802
CA,Pleasanton,74653
CA,Plymouth,1131
CA,Point Arena,451
CA,Pomona,145502
CA,Port Hueneme,21217
CA,Porterville,62876
CA,Portola,2124
CA,Portola Valley,4204
CA,Poway,48051
CA,Rancho Cordova,82605
CA,Rancho Cucamonga,174405
CA,Rancho Mirage,17795
CA,Rancho Palos Verdes,39980
CA,Rancho Santa Margarita,46182
CA,Red Bluff,14413
CA,Redding,92727
CA,Redlands,72556
CA,Redondo Beach,67749
CA,Redwood City,80996
CA,Reedley,25958
CA,Rialto,103391
CA,Richmond,114106
CA,Ridgecrest,28088
CA,Rio Dell,3308
CA,Rio Vista,10145
CA,Ripon,16068
CA,Riverbank,25001
CA,Riverside,318858
CA,Rocklin,73472
CA,Rohnert Park,44546
CA,Rolling Hills,1644
CA,Rolling Hills Estates,8033
CA,Rosemead,49305
CA,Roseville,159135
CA,Ross,2290
CA,Sacramento,526384
CA,Salinas,159506
CA,San Anselmo,12498
CA,San Bernardino,223728
CA,San Bruno,41327
CA,San Buenaventura (Ventura),109058
CA,San Carlos,28862
CA,San Clemente,62313
CA,San Diego,1388320
CA,San Dimas,33105
CA,San Fernando,23364
CA,San Francisco,808988
CA,San Gabriel,37732
CA,San Jacinto,55440
CA,San Joaquin,3679
CA,San Jose,969655
CA,San Juan Bautista,2106
CA,San Juan Capistrano,34754
CA,San Leandro,85784
CA,San Luis Obispo,49244
CA,San Marcos,94188
CA,San Marino,11977
CA,San Mateo,101327
CA,San Pablo,31249
CA,San Rafael,59555
CA,San Ramon,84929
CA,Sand City,328
CA,Sanger,26343
CA,Santa Ana,310539
CA,Santa Barbara,86499
CA,Santa Clara,131062
CA,Santa Clarita,224028
CA,Santa Cruz,61501
CA,Santa Fe Springs,20174
CA,Santa Maria,109987
CA,Santa Monica,89922
CA,Santa Paula,31792
CA,Santa Rosa,175845
CA,Santee,59478
CA,Saratoga,29607
CA,Sausalito,7021
CA,Scotts Valley,11879
CA,Seal Beach,24352
CA,Seaside,31317
CA,Sebastopol,7380
CA,Selma,24467
CA,Shafter,21915
CA,Shasta Lake,10262
CA,Sierra Madre,10713
CA,Signal Hill,11249
CA,Simi Valley,125113
CA,Solana Beach,12675
CA,Soledad,23947
CA,Solvang,5970
CA,Sonoma,10619
CA,Sonora,4917
CA,South El Monte,19032
CA,South Gate,90070
CA,South Lake Tahoe,21079
CA,South Pasadena,25623
CA,South San Francisco,63123
CA,St. Helena,5272
CA,Stanton,38815
CA,Stockton,319543
CA,Suisun City,28743
CA,Sunnyvale,151967
CA,Susanville,12689
CA,Sutter Creek,2718
CA,Taft,6961
CA,Tehachapi,10881
CA,Tehama,424
CA,Temecula,110682
CA,Temple City,34854
CA,Thousand Oaks,123463
CA,Tiburon,8846
CA,Torrance,139224
CA,Tracy,98010
CA,Trinidad,325
CA,Truckee,17039
CA,Tulare,71092
CA,Tulelake,867
CA,Turlock,72100
CA,Tustin,77704
CA,Twentynine Palms,28734
CA,Ukiah,16072
CA,Union City,65414
CA,Upland,78699
CA,Vacaville,102526
CA,Vallejo,122807
CA,Vernon,209
CA,Victorville,138869
CA,Villa Park,5664
CA,Visalia,144998
CA,Vista,98344
CA,Walnut,27104
CA,Walnut Creek,69152
CA,Wasco,26917
CA,Waterford,9323
CA,Watsonville,50867
CA,Weed,2574
CA,West Covina,105617
CA,West Hollywood,34349
CA,West Sacramento,55842
CA,Westlake Village,7573
CA,Westminster,88729
CA,Westmorland,1981
CA,Wheatland,4022
CA,Whittier,84143
CA,Wildomar,37087
CA,Williams,5617
CA,Willits,4843
CA,Willows,6160
CA,Windsor,25828
CA,Winters,7694
CA,Woodlake,7846
CA,Woodland,61123
CA,Woodside,5037
CA,Yorba Linda,66147
CA,Yountville,3356
CA,Yreka,7808
CA,Yuba City,68666
CA,Yucaipa,53947
CA,Yucca Valley,21664
CO,Aguilar,449
CO,Akron,1772
CO,Alamosa,9883
CO,Alma,312
CO,Antonito,622
CO,Arriba,201
CO,Arvada,121414
CO,Aspen,6612
CO,Ault,2666
CO,Aurora,395052
CO,Avon,5954
CO,Basalt,4005
CO,Bayfield,2872
CO,Bennett,3549
CO,Berthoud,13238
CO,Bethune,181
CO,Black Hawk,128
CO,Blanca,336
CO,Blue River,852
CO,Boone,309
CO,Boulder,105898
CO,Bow Mar,823
CO,Branson,57
CO,Breckenridge,4940
CO,Brighton,42477
CO,Brookside,243
CO,Broomfield,76860
CO,Brush,5268
CO,Buena Vista,3080
CO,Burlington,3128
CO,Calhan,726
CO,Campo,97
CO,Carbonate,0
CO,Carbondale,6708
CO,Castle Pines,14747
CO,Castle Rock,81415
CO,Cañon City,17241
CO,Cedaredge,2410
CO,Centennial,106883
CO,Center,1924
CO,Central,778
CO,Cheraw,233
CO,Cherry Hills Village,6273
CO,Cheyenne Wells,722
CO,City of Creede,278
CO,Coal Creek,367
CO,Cokedale,127
CO,Collbran,366
CO,Colorado Springs,488664
CO,Columbine Valley,1677
CO,Commerce City,68245
CO,Cortez,9033
CO,Craig,9049
CO,Crawford,407
CO,Crested Butte,1658
CO,Crestone,139
CO,Cripple Creek,1117
CO,Crook,125
CO,Crowley,159
CO,Dacono,6595
CO,De Beque,477
CO,Deer Trail,1513
CO,Del Norte,1413
CO,Delta,9599
CO,Denver,716577
CO,Dillon,1016
CO,Dinosaur,246
CO,Dolores,923
CO,Dove Creek,684
CO,Durango,19534
CO,Eads,636
CO,Eagle,7391
CO,Eaton,5832
CO,Eckley,230
CO,Edgewater,4882
CO,Elizabeth,2477
CO,Empire,327
CO,Englewood,34275
CO,Erie,35269
CO,Estes Park,5824
CO,Evans,22326
CO,Fairplay,738
CO,Federal Heights,13943
CO,Firestone,18589
CO,Flagler,573
CO,Fleming,422
CO,Florence,3862
CO,Fort Collins,170376
CO,Fort Lupton,9447
CO,Fort Morgan,11564
CO,Fountain,28489
CO,Fowler,1211
CO,Foxfield,735
CO,Fraser,1456
CO,Frederick,17676
CO,Frisco,2763
CO,Fruita,13816
CO,Garden City,250
CO,Genoa,153
CO,Georgetown,1257
CO,Gilcrest,1020
CO,Glendale,4447
CO,Glenwood Springs,10250
CO,Golden,20242
CO,Granada,438
CO,Granby,2256
CO,Grand Junction,69412
CO,Grand Lake,405
CO,Greeley,112609
CO,Green Mountain Falls,609
CO,Greenwood Village,15205
CO,Grover,153
CO,Gunnison,6815
CO,Gypsum,8833
CO,Hartman,54
CO,Haswell,70
CO,Haxtun,969
CO,Hayden,1919
CO,Hillrose,309
CO,Holly,822
CO,Holyoke,2295
CO,Hooper,79
CO,Hot Sulphur Springs,662
CO,Hotchkiss,929
CO,Hudson,1617
CO,Hugo,774
CO,Idaho Springs,1708
CO,Ignacio,845
CO,Iliff,241
CO,Jamestown,245
CO,Johnstown,19511
CO,Julesburg,1238
CO,Keenesburg,2050
CO,Kersey,1491
CO,Kim,63
CO,Kiowa,740
CO,Kit Carson,250
CO,Kremmling,1445
CO,La Jara,716
CO,La Junta,7033
CO,La Salle,2301
CO,La Veta,878
CO,Lafayette,30439
CO,Lake City,425
CO,Lakeside,16
CO,Lakewood,155961
CO,Lamar,7525
CO,Larkspur,219
CO,Las Animas,2374
CO,Leadville,2628
CO,Limon,2002
CO,Littleton,44451
CO,Lochbuie,8336
CO,Log Lane Village,902
CO,Lone Tree,14063
CO,Longmont,98630
CO,Louisville,20390
CO,Loveland,79352
CO,Lyons,2151
CO,Manassa,961
CO,Mancos,1248
CO,Manitou Springs,4622
CO,Manzanola,330
CO,Marble,132
CO,Mead,6450
CO,Meeker,2368
CO,Merino,282
CO,Milliken,9084
CO,Minturn,967
CO,Moffat,107
CO,Monte Vista,4070
CO,Montezuma,72
CO,Montrose,21333
CO,Monument,12088
CO,Morrison,388
CO,Mount Crested Butte,961
CO,Mountain View,519
CO,Mountain Village,1230
CO,Naturita,474
CO,Nederland,1488
CO,New Castle,4866
CO,Northglenn,38164
CO,Norwood,529
CO,Nucla,583
CO,Nunn,531
CO,Oak Creek,858
CO,Olathe,1962
CO,Olney Springs,294
CO,Ophir,190
CO,Orchard City,3251
CO,Ordway,1074
CO,Otis,521
CO,Ouray,920
CO,Ovid,265
CO,Pagosa Springs,1773
CO,Palisade,2602
CO,Palmer Lake,2587
CO,Paoli,48
CO,Paonia,1459
CO,Parachute,1365
CO,Parker,62743
CO,Peetz,205
CO,Pierce,1080
CO,Pitkin,75
CO,Platteville,2898
CO,Poncha Springs,1287
CO,Pritchett,108
CO,Pueblo,111077
CO,Ramah,106
CO,Rangely,2286
CO,Raymer (New Raymer),111
CO,Red Cliff,243
CO,Rico,332
CO,Ridgway,1247
CO,Rifle,10563
CO,Rockvale,533
CO,Rocky Ford,3819
CO,Romeo,307
CO,Rye,203
CO,Saguache,533
CO,Salida,5900
CO,San Luis,622
CO,Sanford,892
CO,Sawpit,35
CO,Sedgwick,167
CO,Seibert,176
CO,Severance,10820
CO,Sheridan,5908
CO,Sheridan Lake,54
CO,Silt,3697
CO,Silver Cliff,707
CO,Silver Plume,194
CO,Silverthorne,4940
CO,Silverton,713
CO,Simla,620
CO,Snowmass Village,3011
CO,South Fork,507
CO,Springfield,1290
CO,Starkville,65
CO,Steamboat Springs,13508
CO,Sterling,12954
CO,Stratton,646
CO,Sugar City,245
CO,Superior,13361
CO,Swink,589
CO,Telluride,2525
CO,Thornton,144922
CO,Timnath,9991
CO,Trinidad,8216
CO,Two Buttes,32
CO,Vail,4521
CO,Victor,364
CO,Vilas,94
CO,Vona,90
CO,Walden,572
CO,Walsenburg,3085
CO,Walsh,512
CO,Ward,126
CO,Wellington,12078
CO,Westcliffe,495
CO,Westminster,114875
CO,Wheat Ridge,31804
CO,Wiggins,1796
CO,Wiley,432
CO,Williamsburg,765
CO,Windsor,40349
CO,Winter Park,1149
CO,Woodland Park,7873
CO,Wray,2315
CO,Yampa,394
CO,Yuma,3401
CT,Ansonia,19008
CT,Bantam,763
CT,Bridgeport,148028
CT,Bristol,61601
CT,Danbury,86124
CT,Danielson,4219
CT,Derby,12406
CT,Fenwick,43
CT,Groton,9302
CT,Groton Long Point,517
CT,Hartford,119669
CT,Jewett City,3451
CT,Litchfield,1210
CT,Meriden,60111
CT,Middletown,47984
CT,Milford city (balance),50421
CT,Naugatuck,31820
CT,New Britain,74080
CT,New Haven,135319
CT,New London,27560
CT,Newtown,1953
CT,Norwalk,92458
CT,Norwich,39881
CT,Shelton,42144
CT,Stamford,136226
CT,Stonington,994
CT,Torrington,35550
CT,Waterbury,114990
CT,West Haven,54790
CT,Woodmont,2372
DC,Washington,678972
DE,Arden,433
DE,Ardencroft,229
DE,Ardentown,254
DE,Bellefonte,1233
DE,Bethany Beach,1059
DE,Bethel,259
DE,Blades,1295
DE,Bowers,285
DE,Bridgeville,2829
DE,Camden,4188
DE,Cheswold,2257
DE,Clayton,4399
DE,Dagsboro,961
DE,Delaware City,1905
DE,Delmar,2216
DE,Dewey Beach,393
DE,Dover,39894
DE,Ellendale,541
DE,Elsmere,6157
DE,Farmington,99
DE,Felton,1356
DE,Fenwick Island,376
DE,Frankford,878
DE,Frederica,1116
DE,Georgetown,7873
DE,Greenwood,1089
DE,Harrington,3860
DE,Hartly,77
DE,Henlopen Acres,152
DE,Houston,398
DE,Kenton,226
DE,Laurel,4275
DE,Leipsic,185
DE,Lewes,3604
DE,Little Creek,200
DE,Magnolia,285
DE,Middletown,25022
DE,Milford,13289
DE,Millsboro,7637
DE,Millville,2049
DE,Milton,3675
DE,New Castle,5549
DE,Newark,30169
DE,Newport,896
DE,Ocean View,2937
DE,Odessa,364
DE,Rehoboth Beach,1220
DE,Seaford,8735
DE,Selbyville,3184
DE,Slaughter Beach,241
DE,Smyrna,13277
DE,South Bethany,504
DE,Townsend,2832
DE,Viola,147
DE,Wilmington,71675
DE,Woodside,195
DE,Wyoming,1868
FL,Alachua,10770
FL,Alford,518
FL,Altamonte Springs,45257
FL,Altha,495
FL,Anna Maria,1008
FL,Apalachicola,2412
FL,Apopka,59113
FL,Arcadia,7846
FL,Archer,1154
FL,Astatula,2053
FL,Atlantic Beach,13182
FL,Atlantis,2107
FL,Auburndale,20011
FL,Aventura,38741
FL,Avon Park,10219
FL,Bal Harbour,2967
FL,Baldwin,1366
FL,Bartow,20584
FL,Bascom,90
FL,Bay Harbor Islands,5679
FL,Bay Lake,23
FL,Bell,558
FL,Belle Glade,16840
FL,Belle Isle,7171
FL,Belleair,4495
FL,Belleair Beach,1617
FL,Belleair Bluffs,2286
FL,Belleair Shore,75
FL,Belleview,5770
FL,Beverly Beach,516
FL,Biscayne Park,2993
FL,Blountstown,2270
FL,Boca Raton,99974
FL,Bonifay,2825
FL,Bonita Springs,56229
FL,Bowling Green,2449
FL,Boynton Beach,81267
FL,Bradenton,57076
FL,Bradenton Beach,916
FL,Branford,756
FL,Briny Breezes,517
FL,Bristol,924
FL,Bronson,1235
FL,Brooker,336
FL,Brooksville,9789
FL,Bunnell,3879
FL,Bushnell,3196
FL,Callahan,1798
FL,Callaway,13661
FL,Campbellton,198
FL,Cape Canaveral,10014
FL,Cape Coral,224455
FL,Carrabelle,2382
FL,Caryville,315
FL,Casselberry,30595
FL,Cedar Key,732
FL,Center Hill,1002
FL,Century,1758
FL,Chattahoochee,2984
FL,Chiefland,2420
FL,Chipley,3718
FL,Cinco Bayou,469
FL,Clearwater,116850
FL,Clermont,48621
FL,Clewiston,7238
FL,Cloud Lake,140
FL,Cocoa,19930
FL,Cocoa Beach,11389
FL,Coconut Creek,57694
FL,Coleman,771
FL,Cooper City,34321
FL,Coral Gables,48353
FL,Coral Springs,134906
FL,Cottondale,868
FL,Crescent City,1696
FL,Crestview,29300
FL,Cross City,1790
FL,Crystal River,3514
FL,Cutler Bay,43762
FL,Dade City,8646
FL,Dania Beach,31915
FL,Davenport,15068
FL,Davie,107799
FL,Daytona Beach,82485
FL,Daytona Beach Shores,5194
FL,DeBary,23209
FL,DeFuniak Springs,6764
FL,DeLand,43009
FL,Deerfield Beach,87325
FL,Delray Beach,67536
FL,Deltona,98739
FL,Destin,14188
FL,Doral,79359
FL,Dundee,6043
FL,Dunedin,35930
FL,Dunnellon,1990
FL,Eagle Lake,4169
FL,Eatonville,2284
FL,Ebro,244
FL,Edgewater,23636
FL,Edgewood,2737
FL,El Portal,1897
FL,Estero,37908
FL,Esto,351
FL,Eustis,24457
FL,Everglades,384
FL,Fanning Springs,1307
FL,Fellsmere,4982
FL,Fernandina Beach,13647
FL,Flagler Beach,5541
FL,Florida City,12582
FL,Fort Lauderdale,184255
FL,Fort Meade,5270
FL,Fort Myers,97372
FL,Fort Myers Beach,5251
FL,Fort Pierce,49374
FL,Fort Walton Beach,20925
FL,Fort White,648
FL,Freeport,6778
FL,Frostproof,3393
FL,Fruitland Park,8765
FL,Gainesville,145812
FL,Glen Ridge,214
FL,Glen St. Mary,485
FL,Golden Beach,972
FL,Golf,265
FL,Graceville,2208
FL,Grand Ridge,912
FL,Grant-Valkaria,5045
FL,Green Cove Springs,10130
FL,Greenacres,44103
FL,Greensboro,459
FL,Greenville,778
FL,Greenwood,553
FL,Gretna,1352
FL,Groveland,23628
FL,Gulf Breeze,6823
FL,Gulf Stream,968
FL,Gulfport,11655
FL,Haines City,37272
FL,Hallandale Beach,41547
FL,Hampton,488
FL,Havana,1740
FL,Haverhill,2175
FL,Hawthorne,1503
FL,Hialeah,221300
FL,Hialeah Gardens,22286
FL,High Springs,6648
FL,Highland Beach,4266
FL,Highland Park,278
FL,Hillcrest Heights,274
FL,Hilliard,3055
FL,Hillsboro Beach,1975
FL,Holly Hill,13075
FL,Hollywood,153859
FL,Holmes Beach,3027
FL,Homestead,81659
FL,Horseshoe Beach,174
FL,Howey-in-the-Hills,1674
FL,Hypoluxo,2823
FL,Indialantic,3114
FL,Indian Creek,82
FL,Indian Harbour Beach,9019
FL,Indian River Shores,4458
FL,Indian Rocks Beach,3640
FL,Indian Shores,1192
FL,Indiantown,6755
FL,Inglis,1599
FL,Interlachen,1482
FL,Inverness,7857
FL,"Islamorada, Village of Islands",6988
FL,Jacksonville,985843
FL,Jacksonville Beach,23447
FL,Jacob City,225
FL,Jasper,2762
FL,Jay,572
FL,Jennings,769
FL,Juno Beach,3863
FL,Jupiter,61291
FL,Jupiter Inlet Colony,426
FL,Jupiter Island,828
FL,Kenneth City,4975
FL,Key Biscayne,14414
FL,Key Colony Beach,756
FL,Key West,25103
FL,Keystone Heights,1536
FL,Kissimmee,81269
FL,La Crosse,320
FL,LaBelle,5222
FL,Lady Lake,16967
FL,Lake Alfred,7355
FL,Lake Buena Vista,25
FL,Lake Butler,2015
FL,Lake City,12602
FL,Lake Clarke Shores,3542
FL,Lake Hamilton,1643
FL,Lake Helen,2964
FL,Lake Mary,16709
FL,Lake Park,8984
FL,Lake Placid,2514
FL,Lake Wales,16681
FL,Lake Worth Beach,43346
FL,Lakeland,122264
FL,Lantana,12086
FL,Largo,82248
FL,Lauderdale Lakes,36035
FL,Lauderdale-by-the-Sea,6154
FL,Lauderhill,73974
FL,Laurel Hill,608
FL,Lawtey,670
FL,Layton,202
FL,Lazy Lake,31
FL,Lee,384
FL,Leesburg,31721
FL,Lighthouse Point,10501
FL,Live Oak,7093
FL,Longboat Key,7488
FL,Longwood,16794
FL,Loxahatchee Groves,3452
FL,Lynn Haven,20501
FL,Macclenny,8027
FL,Madeira Beach,3999
FL,Madison,3003
FL,Maitland,19215
FL,Malabar,3120
FL,Malone,1567
FL,Manalapan,429
FL,Mangonia Park,2586
FL,Marathon,9849
FL,Marco Island,16210
FL,Margate,58593
FL,Marianna,7294
FL,Marineland,9
FL,Mary Esther,4084
FL,Mascotte,8536
FL,Mayo,1115
FL,McIntosh,508
FL,Medley,1036
FL,Melbourne,86960
FL,Melbourne Beach,3261
FL,Melbourne Village,684
FL,Mexico Beach,1122
FL,Miami,455924
FL,Miami Beach,79607
FL,Miami Gardens,110717
FL,Miami Lakes,31238
FL,Miami Shores,11530
FL,Miami Springs,13325
FL,Micanopy,652
FL,Midway,3478
FL,Milton,10957
FL,Minneola,18001
FL,Miramar,138319
FL,Monticello,2714
FL,Montverde,1763
FL,Moore Haven,1664
FL,Mount Dora,17756
FL,Mulberry,4346
FL,Naples,19704
FL,Neptune Beach,6984
FL,New Port Richey,17708
FL,New Smyrna Beach,32655
FL,Newberry,8010
FL,Niceville,16490
FL,Noma,215
FL,North Bay Village,7930
FL,North Lauderdale,44784
FL,North Miami,59008
FL,North Miami Beach,42789
FL,North Palm Beach,13095
FL,North Port,88934
FL,North Redington Beach,1469
FL,Oak Hill,2128
FL,Oakland,3635
FL,Oakland Park,44105
FL,Ocala,68426
FL,Ocean Breeze,402
FL,Ocean Ridge,1841
FL,Ocoee,49261
FL,Okeechobee,5602
FL,Oldsmar,14831
FL,Opa-locka,15794
FL,Orange City,14928
FL,Orange Park,9064
FL,Orchid,547
FL,Orlando,320742
FL,Ormond Beach,44277
FL,Otter Creek,111
FL,Oviedo,41231
FL,Pahokee,5553
FL,Palatka,10730
FL,Palm Bay,135566
FL,Palm Beach,9258
FL,Palm Beach Gardens,61146
FL,Palm Beach Shores,1327
FL,Palm Coast,102113
FL,Palm Shores,1209
FL,Palm Springs,27132
FL,Palmetto,13577
FL,Palmetto Bay,24264
FL,Panama City,35660
FL,Panama City Beach,19393
FL,Parker,4631
FL,Parkland,37911
FL,Paxton,643
FL,Pembroke Park,6300
FL,Pembroke Pines,171119
FL,Penney Farms,838
FL,Pensacola,53724
FL,Perry,7281
FL,Pierson,1558
FL,Pinecrest,18051
FL,Pinellas Park,53456
FL,Plant City,40571
FL,Plantation,96548
FL,Polk City,3028
FL,Pomona Park,812
FL,Pompano Beach,113619
FL,Ponce Inlet,3450
FL,Ponce de Leon,518
FL,Port Orange,65966
FL,Port Richey,3485
FL,Port St. Joe,3775
FL,Port St. Lucie,245021
FL,Punta Gorda,20227
FL,Quincy,7913
FL,Raiford,225
FL,Reddick,496
FL,Redington Beach,1373
FL,Redington Shores,2164
FL,Riviera Beach,38663
FL,Rockledge,29452
FL,Royal Palm Beach,39489
FL,Safety Harbor,16955
FL,San Antonio,1488
FL,Sanford,65394
FL,Sanibel,6328
FL,Sarasota,57602
FL,Satellite Beach,11343
FL,Sea Ranch Lakes,552
FL,Sebastian,26846
FL,Sebring,11563
FL,Seminole,19252
FL,Sewall's Point,2064
FL,Shalimar,760
FL,Sneads,1756
FL,Sopchoppy,466
FL,South Bay,4861
FL,South Daytona,13781
FL,South Miami,12073
FL,South Palm Beach,1458
FL,South Pasadena,5288
FL,Southwest Ranches,7566
FL,Springfield,8255
FL,St. Augustine,15596
FL,St. Augustine Beach,6779
FL,St. Cloud,66448
FL,St. Leo,2628
FL,St. Lucie Village,605
FL,St. Marks,305
FL,St. Pete Beach,8732
FL,St. Petersburg,263553
FL,Starke,5937
FL,Stuart,19430
FL,Sunny Isles Beach,21885
FL,Sunrise,96808
FL,Surfside,5472
FL,Sweetwater,20352
FL,Tallahassee,202221
FL,Tamarac,72372
FL,Tampa,403364
FL,Tarpon Springs,25872
FL,Tavares,21061
FL,Temple Terrace,26972
FL,Tequesta,6134
FL,Titusville,49680
